Census Tract, Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,DRAFT CES 4.0 Score,DRAFT CES 4.0 Percentile,"DRAFT CES 4.0
Percentile Range",Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Lead,Lead Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6065030400,6321,Riverside ,92507,Riverside,-117.367719,33.9711717,70.97,99.32,95-100% (highest scores),0.066,97.03,12.35264701,90.18,0.537,91.09,668.24,64.80,79.91,89.02,32.50,69.70,1756.680013,71.16,1416.184446,75.90,44.2,95.17,29.5,79.81,0.57,73.31,0,0.00,2,51.98,74.09,9.12,99.56,61,70.29,6.14,77.94,17.63,79.30,36.8,86.04,12,68.52,43.1,70.36,8.1,70.02,24.5,76.46,75.06,7.78,86.33
6037534302,3576,Los Angeles,90201,Bell,-118.1755664,33.9593595,70.79,99.31,95-100% (highest scores),0.045,42.94,12.03778507,80.45,0.727,95.88,932.49,96.50,82.13,91.26,0.00,0.00,5398.630127,92.28,661.0383819,33.10,56.35,96.94,18.05,66.21,2.635,92.13,7,68.85,0.95,24.33,67.60,8.32,97.87,46.98,52.01,7.67,94.97,20.41,88.70,49.6,95.74,15.2,76.88,57.3,87.11,9.1,76.83,31.1,91.31,82.07,8.51,94.39
6037532603,3137,Los Angeles,90255,Huntington Park,-118.2333907,33.9846156,70.50,99.29,95-100% (highest scores),0.045,43.48,12.14111892,86.70,0.388,84.04,452.78,43.21,90.94,97.38,0.00,0.00,3551.123291,85.80,805.1329156,44.70,64.85,97.77,9.5,46.27,13.885,99.33,0,0.00,13,94.78,62.99,7.75,95.22,60.74,69.97,6.99,89.80,24.24,97.03,52.9,97.09,26.6,93.53,63.5,92.37,9.1,76.83,29.9,89.29,87.71,9.09,98.28
6019007100,7780,Fresno ,93662,Selma,-119.6279131,36.5629769,70.41,99.28,95-100% (highest scores),0.062,90.57,13.76768283,97.27,0.586,92.56,626.27,59.71,66.49,74.55,610.39,86.21,699.8583477,54.12,795.7905056,43.98,27.4,89.86,10,48.91,0.55,72.76,0,0.00,4,69.33,68.64,8.45,98.38,126.72,96.86,5.52,65.02,19.22,84.97,51.3,96.35,24.1,91.09,77.4,98.64,8.5,73.08,14.4,33.24,80.38,8.33,92.88
6037127400,6673,Los Angeles,91406,Van Nuys,-118.4782103,34.2102531,70.40,99.27,95-100% (highest scores),0.060,84.37,12.29587676,89.61,0.457,87.92,702.76,72.97,68.03,76.46,0.00,0.00,371.5930074,42.70,2892.070994,95.34,24.3,87.87,31.3,81.27,1.175,83.82,2,24.15,0,0.00,64.25,7.91,96.03,77.98,84.25,7.86,95.87,19.65,86.24,34.4,83.84,22.5,89.34,57.4,87.22,6.8,58.19,35.6,95.98,85.85,8.90,97.09
6019000901,3087,Fresno ,93706,Fresno,-119.804301,36.7104697,70.33,99.26,95-100% (highest scores),0.060,83.46,13.65016787,96.52,0.122,43.92,721.18,75.50,63.42,70.49,2643.76,94.20,11999.12972,98.47,364.259288,11.90,14.6,76.58,13.25,56.51,0.025,16.41,0,0.00,2.85,59.21,61.79,7.60,94.37,139.35,98.23,7.76,95.39,22.68,94.57,40.1,89.11,7.6,50.92,76.5,98.40,23.2,99.57,23.6,73.60,89.19,9.25,98.80
6037534301,4395,Los Angeles,90201,Bell,-118.1852919,33.9599735,70.30,99.24,95-100% (highest scores),0.045,42.68,12.06526369,82.19,0.238,68.46,707.87,73.38,80.62,89.71,0.00,0.00,7414.683187,95.17,677.1907416,34.34,90.95,98.94,33.8,83.36,1.85,87.80,7,68.85,10,91.03,69.16,8.51,98.52,43.15,46.31,7.94,96.18,18.75,83.44,47.3,94.31,23.8,90.85,51.1,80.43,8.6,73.80,26,80.57,79.65,8.26,92.07
6037572800,917,Los Angeles,90810,Long Beach,-118.2212087,33.7952959,70.30,99.23,95-100% (highest scores),0.037,16.48,11.69431502,66.01,0.417,85.85,336.40,27.42,41.90,39.86,0.00,0.00,17324.03385,99.23,1020.363521,59.16,6.45,50.05,29.95,80.03,6.775,97.26,20,98.66,4,69.33,59.19,7.29,91.81,79.55,84.83,7.69,95.16,21.11,90.84,NA,NA,NA,NA,84.8,99.72,19.5,98.92,29.7,88.91,93.06,9.65,99.76
6037433801,6513,Los Angeles,91733,South El Monte,-118.0364142,34.0494754,70.14,99.22,95-100% (highest scores),0.052,66.30,12.03999382,80.54,0.254,70.63,805.54,88.16,90.59,97.07,0.00,0.00,3851.629964,87.65,588.4735897,27.44,45.5,95.46,114,97.48,2.46,91.30,5,52.00,7.5,84.80,71.22,8.77,98.99,65.92,75.19,6.84,88.23,16.69,74.84,52.3,96.85,23.8,90.85,58.6,88.43,5.8,46.14,18.2,52.42,77.18,8.00,89.24
6029004402,4856,Kern ,93280,Wasco,-119.3337642,35.5917344,70.08,99.21,95-100% (highest scores),0.060,84.27,13.91821858,97.76,0.625,93.68,836.04,90.91,80.84,89.99,2463.70,93.91,661.595998,52.75,245.8278104,5.79,19,83.20,7.5,41.13,0,0.00,0,0.00,5,75.16,64.05,7.88,95.91,42.69,45.65,7.15,91.30,21.43,92.21,59.1,98.94,32.2,96.45,78.5,98.93,13.5,93.41,29.1,87.62,85.73,8.89,97.02
6019001500,2475,Fresno ,93725,Fresno,-119.7178427,36.6816,70.03,99.19,95-100% (highest scores),0.060,84.70,13.61859287,96.34,0.217,64.97,1091.99,99.41,68.51,77.19,3953.44,95.67,2462.369995,76.68,550.4996481,24.73,77,98.58,80.7,95.65,6.835,97.33,0,0.00,28.85,99.63,77.72,9.57,99.89,101.74,93.13,4.33,34.39,15.94,71.16,45.7,93.37,15.2,76.88,65.6,93.93,10.1,82.30,13.5,28.43,70.61,7.32,80.47
6037540400,2687,Los Angeles,90059,Los Angeles,-118.2282398,33.9326754,69.98,99.18,95-100% (highest scores),0.044,37.32,12.0701055,82.59,1.093,98.61,824.23,90.06,75.21,84.40,0.00,0.00,3185.150065,82.68,2623.566956,93.58,58.6,97.26,18.3,66.63,1.385,85.39,0,0.00,1,33.24,66.27,8.16,97.24,122.71,96.17,5.33,60.57,25.25,97.79,57.7,98.61,15.2,76.88,71,96.63,11.2,86.84,16.5,44.30,82.75,8.58,94.79
6037104703,2311,Los Angeles,91331,Pacoima,-118.4005905,34.2552325,69.81,99.17,95-100% (highest scores),0.061,85.44,11.2284956,57.21,0.576,92.20,702.76,72.97,73.89,82.94,0.00,0.00,446.2946574,44.87,785.071341,43.09,42.6,94.95,51,90.82,1.585,86.47,4,44.59,14.2,95.53,67.38,8.29,97.80,77.81,84.01,6.74,87.09,12.79,52.73,52.7,96.99,28.2,94.39,66.5,94.35,7.3,63.28,30.1,89.70,81.18,8.42,93.49
6071000301,9327,San Bernardino,91763,Montclair,-117.6996325,34.063215,69.70,99.16,95-100% (highest scores),0.059,81.52,13.11261367,94.23,0.303,76.74,873.40,93.84,58.96,64.00,0.64,38.29,3579.720052,86.00,729.5381365,38.64,29.1,90.84,4.25,28.44,0.7,77.89,1,13.12,3,62.71,65.97,8.12,97.06,65.02,74.34,5.92,73.51,18.24,81.64,40.2,89.26,26.9,93.68,72.6,97.32,12.7,91.26,23.7,73.93,82.79,8.58,94.91
6037228900,2650,Los Angeles,90058,Los Angeles,-118.2430143,33.9920544,69.62,99.14,95-100% (highest scores),0.045,44.19,12.16800708,87.47,0.267,72.64,766.84,83.98,94.86,99.47,0.00,0.00,3255.843343,83.48,508.4178425,21.53,61.55,97.52,2.75,19.58,13.925,99.36,0,0.00,7.1,83.59,61.07,7.52,93.81,80.43,85.47,6.09,77.05,19.67,86.29,63.7,99.58,22.6,89.44,85,99.75,13.6,93.59,36.1,96.33,89.34,9.26,98.87
6037570301,7585,Los Angeles,90805,Long Beach,-118.1922187,33.8676075,69.57,99.13,95-100% (highest scores),0.042,30.08,12.50092519,91.05,0.503,89.98,336.40,27.42,76.36,85.62,0.90,41.19,3534.593424,85.70,1663.949239,81.34,9,60.78,21.8,71.84,0.585,73.79,7,68.85,0.2,8.40,63.27,7.79,95.42,94.42,91.14,6.34,81.22,20.48,89.00,42.5,91.00,19.6,85.55,57.4,87.22,8.3,71.54,30.7,90.61,86.15,8.93,97.31
6037203500,2984,Los Angeles,90033,Los Angeles,-118.2185819,34.057226,69.44,99.12,95-100% (highest scores),0.047,52.62,12.84192716,93.07,0.956,97.90,739.63,77.48,86.37,94.30,0.00,0.00,2727.493246,78.63,3196.052323,96.70,83.45,98.76,46.4,89.46,4.51,95.17,7,68.85,0,0.00,72.71,8.95,99.38,81.13,85.73,6.02,75.56,16.94,75.69,33.8,83.37,22.9,89.88,61.7,90.92,2.4,6.90,26.7,82.37,74.84,7.76,85.98
6019002000,6607,Fresno ,93728,Fresno,-119.8328803,36.7572824,69.42,99.10,95-100% (highest scores),0.061,84.97,13.56473948,96.05,0.968,98.02,868.38,93.50,75.50,84.80,0.03,17.12,1853.491984,72.00,1093.522676,63.63,6.1,49.31,18.5,67.01,4.8,95.47,0,0.00,2.3,54.55,68.60,8.44,98.37,73.1,80.73,7.04,90.29,10.05,30.27,42.9,91.36,17.5,82.20,78.3,98.91,19.8,99.03,28.4,86.02,79.30,8.22,91.68
6037239501,3622,Los Angeles,90001,Los Angeles,-118.2628927,33.9729857,69.40,99.09,95-100% (highest scores),0.045,40.65,12.14625901,86.88,0.180,58.25,766.84,83.98,96.23,99.82,0.00,0.00,3099.403321,81.91,1152.544557,66.51,31.1,91.86,17,64.47,0.21,55.02,0,0.00,1.7,40.63,59.97,7.38,92.61,76.06,82.69,7.37,92.96,22.09,93.54,47.1,94.16,23.7,90.70,64.3,93.04,10.4,83.57,36.7,96.72,90.68,9.40,99.16
6037572301,4118,Los Angeles,90810,Long Beach,-118.2215755,33.8219958,69.37,99.08,95-100% (highest scores),0.038,19.23,11.72604257,67.07,0.560,91.71,337.32,27.47,81.41,90.53,11.50,61.60,7564.113119,95.38,2233.800035,90.14,10.3,64.67,13.5,57.01,2.085,89.25,21,99.00,3,62.71,70.10,8.63,98.72,79.55,84.83,5.46,63.54,21.11,90.84,33.5,83.03,10.9,64.83,49.7,78.84,10.9,85.81,20.9,64.20,77.54,8.04,89.66
6099002100,3084,Stanislaus ,95354,Modesto,-120.9667385,37.6287607,69.35,99.07,95-100% (highest scores),0.054,71.56,11.44969032,60.04,0.251,70.16,867.67,93.44,86.79,94.64,0.00,0.00,616.1453349,51.05,559.8361609,25.50,29.4,91.10,0.75,6.99,2.245,90.50,9,78.41,3.7,65.85,61.05,7.51,93.79,99.94,92.62,7.58,94.42,17.18,77.01,44.7,92.64,15.8,78.50,67,94.70,17.5,97.95,28.5,86.23,89.01,9.23,98.71
6019001301,5327,Fresno ,93702,Fresno,-119.7499923,36.732259,69.28,99.05,95-100% (highest scores),0.061,85.51,13.88830162,97.67,0.184,59.07,721.18,75.50,92.31,98.17,0.00,0.00,2057.60966,73.71,685.4053619,34.95,14,75.57,20,69.27,0.2,54.51,0,0.00,0,0.00,57.01,7.02,88.89,118.84,95.75,8.28,97.51,20.72,89.41,54.3,97.65,26.5,93.43,80.4,99.23,14.9,95.59,34.8,95.31,95.23,9.87,99.94
6073005000,2360,San Diego,92113,San Diego,-117.1411746,32.6948502,69.27,99.04,95-100% (highest scores),0.041,26.55,10.38171205,51.64,1.202,98.94,310.01,23.45,64.37,71.78,0.00,0.00,9314.463217,97.31,672.1473987,33.94,28.1,90.26,81.6,95.72,6.88,97.38,20,98.66,7.5,84.80,64.75,7.97,96.33,108.9,94.70,5.52,65.02,16.38,73.37,43.4,91.76,33.8,97.02,63.2,92.19,8.2,70.86,38.8,97.89,83.82,8.69,95.69
6037540000,7231,Los Angeles,90262,Lynwood,-118.1810628,33.9220335,69.21,99.03,95-100% (highest scores),0.044,38.39,12.04697253,80.93,0.972,98.05,804.65,87.91,85.68,93.87,0.00,0.00,3041.636556,81.24,3490.191587,97.76,4.65,43.47,6.6,38.00,0.16,50.99,10,84.20,6.5,81.10,68.03,8.37,98.13,67.6,76.84,5.52,65.02,18.77,83.51,50.6,96.07,13.7,73.31,55.9,85.65,10.1,82.30,27.5,84.18,79.71,8.26,92.17
6037532304,4176,Los Angeles,90040,Los Angeles,-118.1526793,33.9862905,69.14,99.02,95-100% (highest scores),0.046,47.38,12.14921007,86.98,0.754,96.13,700.00,68.88,63.95,71.29,0.00,0.00,10484.34343,97.83,2366.91483,91.24,60.75,97.46,136.7,98.06,1.595,86.52,11,87.97,16.75,96.87,77.77,9.57,99.90,50.87,57.74,5.29,59.56,17.86,80.22,36.1,85.37,16.4,79.78,46.3,74.61,NA,NA,18.6,54.21,69.67,7.22,79.13
6037242700,5945,Los Angeles,90059,Los Angeles,-118.2426486,33.9363535,69.02,99.00,95-100% (highest scores),0.044,36.88,12.07407493,82.81,0.522,90.69,766.84,83.98,81.71,90.86,0.00,0.00,3204.939941,82.86,1794.888252,83.74,3.2,34.13,7.8,41.88,0.135,48.00,7,68.85,0,0.00,58.84,7.24,91.34,110.5,94.97,8.37,97.73,23.51,95.99,47.4,94.41,14,73.97,69.5,95.99,8.8,75.06,41.2,98.63,91.92,9.53,99.51
6037239702,4096,Los Angeles,90003,Los Angeles,-118.2750006,33.962202,68.97,98.99,95-100% (highest scores),0.044,38.74,12.116733,85.59,0.467,88.39,766.84,83.98,83.42,92.27,0.00,0.00,3141.493327,82.23,3032.755893,96.01,6.95,50.89,6.1,36.56,0.05,26.37,0,0.00,3,62.71,59.04,7.27,91.62,113.88,95.43,7.5,93.88,27.88,99.23,44.3,92.35,15.7,78.26,66.2,94.20,8.1,70.02,46.6,99.66,91.54,9.49,99.43
6037530700,2354,Los Angeles,90063,Los Angeles,-118.183979,34.0592143,68.78,98.98,95-100% (highest scores),0.048,56.91,12.20229619,88.31,0.584,92.51,906.59,95.61,91.09,97.51,0.00,0.00,3182.269938,82.64,1529.021674,78.68,25.5,88.80,52.3,91.06,1.65,86.91,0,0.00,10,91.03,73.20,9.01,99.44,56.55,64.79,5.8,71.03,16.08,71.88,46.2,93.56,15.7,78.26,41.7,68.30,14.2,94.70,18.8,55.26,73.63,7.63,84.44
6019000800,1254,Fresno ,93706,Fresno,-119.831179,36.7067181,68.78,98.97,95-100% (highest scores),0.060,82.90,13.27786952,94.74,0.045,16.07,775.73,84.47,54.26,57.54,2504.20,93.95,3940.400106,88.19,88.16642645,0.86,22,85.92,23,73.17,0,0.00,0,0.00,6,79.63,59.14,7.28,91.76,139.35,98.23,7.73,95.27,22.68,94.57,43.2,91.59,13.9,73.74,81.4,99.43,20.9,99.30,21.6,67.10,91.13,9.45,99.29
6037302401,6734,Los Angeles,91204,Glendale,-118.2597456,34.1316179,68.73,98.95,95-100% (highest scores),0.053,68.79,11.87080549,71.95,0.265,72.53,944.12,96.97,65.01,72.64,0.00,0.00,2105.753337,74.11,1006.129331,58.25,36.45,93.58,31.5,81.56,0.68,77.13,6,59.92,9.9,90.12,69.76,8.59,98.66,65.09,74.45,4.63,41.93,19.32,85.36,19.3,63.15,37.2,97.84,53.9,83.71,13.3,93.08,39.3,98.09,77.21,8.01,89.28
6037121222,5378,Los Angeles,91352,Sun Valley,-118.3919494,34.2321411,68.70,98.94,95-100% (highest scores),0.060,82.79,11.41126373,59.48,0.368,82.59,702.76,72.97,69.52,78.54,0.00,0.00,494.5103353,46.54,2560.759679,93.19,28.15,90.28,6.6,38.00,0.735,78.37,4,44.59,10.4,91.46,65.85,8.11,97.00,74.78,81.89,8.03,96.56,15.13,67.12,41.9,90.60,12.2,69.14,60.4,90.00,7.4,64.21,33.5,94.19,81.74,8.48,94.07
6077002201,2815,San Joaquin,95206,Stockton,-121.2686436,37.9313083,68.69,98.93,95-100% (highest scores),0.045,43.00,11.68145712,65.65,0.051,18.28,388.77,33.04,87.05,94.84,14.85,63.40,2312.219696,75.44,670.708918,33.76,12.95,72.56,24.55,74.86,2.125,89.85,13,92.08,2,51.98,61.04,7.51,93.76,84.83,87.64,8.21,97.25,17.12,76.65,44.3,92.35,13.4,72.50,80.1,99.20,12.2,89.95,31.5,91.92,88.18,9.14,98.44
6037241001,4429,Los Angeles,90061,Los Angeles,-118.2679732,33.9296426,68.66,98.92,95-100% (highest scores),0.043,35.05,12.10169951,84.63,0.262,71.95,784.00,85.77,84.46,93.02,0.00,0.00,3273.660075,83.73,4387.044921,99.26,0.9,13.01,15.25,61.02,0.15,50.18,7,68.85,1.5,39.94,61.65,7.59,94.23,119.22,95.83,9.11,98.81,20.85,89.93,40.3,89.42,13.1,71.78,70.8,96.56,5.8,46.14,33.9,94.51,87.27,9.05,98.01
6037433504,4932,Los Angeles,91733,South El Monte,-118.0551094,34.0585512,68.55,98.90,95-100% (highest scores),0.052,66.46,11.96074742,76.27,0.216,64.88,805.54,88.16,81.98,91.05,0.04,18.02,3305.57666,83.98,602.1711841,28.54,16.35,79.46,138.9,98.12,0.96,80.92,3,34.11,1,33.24,64.84,7.98,96.39,65.92,75.19,6.52,83.85,16.69,74.84,57,98.34,35.7,97.54,73.5,97.64,8,69.34,24.3,75.83,82.85,8.59,94.98
6037206032,5185,Los Angeles,90033,Los Angeles,-118.2246242,34.046259,68.54,98.89,95-100% (highest scores),0.047,51.16,12.55763366,91.44,1.068,98.48,766.84,83.98,81.95,91.02,0.00,0.00,3171.426677,82.54,2360.78323,91.16,76.5,98.56,17.3,64.86,2.02,88.75,7,68.85,0.6,21.23,71.97,8.86,99.18,79.94,85.11,4.91,49.91,16.72,74.91,39.3,88.40,35,97.43,63.8,92.63,4.1,24.32,33,93.57,74.62,7.74,85.69
6037402402,6557,Los Angeles,91766,Pomona,-117.7865057,34.0546198,68.45,98.88,95-100% (highest scores),0.055,73.27,12.44092467,90.68,0.520,90.65,736.83,77.14,75.92,85.28,6.72,57.13,2976.053304,80.59,1466.886544,77.36,30.05,91.34,14.1,57.97,2.825,92.87,5,52.00,0,0.00,72.29,8.90,99.25,66.68,75.87,5.48,63.90,15.23,67.93,22.5,68.44,14,73.97,44.6,72.49,13.6,93.59,29,87.35,74.20,7.69,85.15
6037602900,4339,Los Angeles,90249,Gardena,-118.3065724,33.9079762,68.35,98.87,95-100% (highest scores),0.042,31.05,12.12237612,85.84,0.244,69.21,371.35,30.99,82.29,91.46,31.10,69.34,3228.636637,83.14,875.4572135,49.53,57.2,97.01,73.45,94.96,3.01,93.35,5,52.00,9.4,89.29,70.99,8.74,98.97,66.53,75.81,6.35,81.33,12.77,52.55,37.4,86.66,21.2,87.69,57.5,87.31,10.4,83.57,19.8,59.73,75.45,7.82,86.86
6037294701,3229,Los Angeles,90744,Wilmington,-118.2549079,33.7780161,68.34,98.85,95-100% (highest scores),0.036,16.23,11.73680492,67.45,1.465,99.37,388.69,32.71,79.70,88.84,0.00,0.00,6341.619955,93.88,632.7478884,30.94,47.95,95.99,59.6,92.90,5.77,96.46,15,94.83,20,98.26,67.68,8.33,97.91,76.33,83.00,5.5,64.47,21.61,92.82,48.2,94.98,18.8,84.28,60.4,90.00,4.1,24.32,37.5,97.20,79.13,8.20,91.41
6037540901,4694,Los Angeles,90061,Los Angeles,-118.2717325,33.9194635,68.14,98.84,95-100% (highest scores),0.043,33.42,12.11292708,85.39,0.590,92.68,580.58,56.05,92.76,98.46,0.00,0.00,3283.723307,83.83,1070.013824,62.26,13.05,73.42,33.7,83.27,0.585,73.79,0,0.00,5.5,77.03,63.18,7.78,95.33,121.6,96.06,8.26,97.45,19.26,85.14,42.3,90.84,11.8,67.85,46.3,74.61,6.2,51.22,35.9,96.17,84.51,8.76,96.27
6037205110,3861,Los Angeles,90023,Los Angeles,-118.2142985,34.0245059,68.10,98.83,95-100% (highest scores),0.047,49.00,12.25398221,89.28,0.363,82.20,766.84,83.98,98.11,99.97,0.00,0.00,4823.086589,91.08,752.2054963,40.53,17.6,81.41,3.55,25.21,10.62,98.85,7,68.85,3.5,65.31,67.31,8.29,97.73,76.1,82.76,5.68,68.54,20.87,90.15,60.4,99.17,28.4,94.57,64.1,92.89,3.6,18.57,28,85.10,79.27,8.22,91.64
6037240200,5311,Los Angeles,90003,Los Angeles,-118.2761415,33.9560337,68.05,98.81,95-100% (highest scores),0.044,37.80,12.116733,85.59,0.436,86.81,766.84,83.98,80.30,89.48,0.00,0.00,3236.713379,83.25,3525.282743,97.79,4.5,42.96,9.5,46.27,0.05,26.37,0,0.00,3.6,65.50,59.13,7.28,91.74,113.88,95.43,6.42,82.46,27.88,99.23,46.2,93.56,8.1,53.29,72.5,97.30,15.6,96.39,44.2,99.39,90.18,9.35,99.02
6065042209,5032,Riverside ,92507,Riverside,-117.3422164,33.9951231,67.86,98.80,95-100% (highest scores),0.067,97.98,12.37480713,90.35,0.565,91.90,668.24,64.80,47.08,47.20,7.37,58.17,1626.10669,69.84,1404.468239,75.53,33.3,92.70,8.2,43.00,2.335,90.93,0,0.00,1,33.24,66.97,8.24,97.50,61.6,70.79,7.29,92.42,17.81,79.97,15.3,55.39,12.8,70.92,65.8,94.02,12,89.56,25.3,78.75,79.39,8.23,91.74
6037241120,5137,Los Angeles,90061,Los Angeles,-118.2768346,33.9364442,67.68,98.79,95-100% (highest scores),0.043,35.38,12.0881206,83.61,0.510,90.29,766.84,83.98,86.51,94.45,0.00,0.00,3320.040039,84.14,2775.215502,94.56,0,0.00,12.5,54.71,0,0.00,7,68.85,1.75,41.22,58.19,7.16,90.39,125.21,96.61,9.78,99.41,21.82,93.27,39.2,88.32,10.7,64.07,68.9,95.72,10,81.88,43.6,99.28,91.14,9.45,99.31
6037296210,3189,Los Angeles,90731,San Pedro,-118.2839528,33.7476138,67.63,98.78,95-100% (highest scores),0.036,15.51,11.70137136,66.31,1.097,98.63,388.69,32.71,75.41,84.66,0.00,0.00,4157.833334,89.12,856.100235,48.26,11,66.31,34.65,83.89,2.135,89.97,7,68.85,5.5,77.03,62.00,7.63,94.49,103.61,93.62,7.49,93.75,14.57,64.02,39.9,89.00,21.3,87.81,61.1,90.48,8.5,73.08,34.8,95.31,85.47,8.86,96.91
6037570502,6502,Los Angeles,90805,Long Beach,-118.1668021,33.8674703,67.58,98.76,95-100% (highest scores),0.042,30.50,12.07851936,83.05,0.215,64.57,336.40,27.42,80.75,89.88,1.07,42.69,3404.656738,84.82,913.8811807,52.64,14,75.57,83.3,95.84,4.95,95.58,7,68.85,9.5,89.75,68.00,8.37,98.10,94.42,91.14,6.63,85.46,20.48,89.00,28.5,77.57,7.8,51.64,42.8,69.84,9.1,76.83,19.9,60.22,77.88,8.07,90.09
6071012500,5003,San Bernardino,92324,Colton,-117.3233041,34.0602092,67.56,98.75,95-100% (highest scores),0.069,98.84,11.92427528,74.31,0.771,96.40,422.46,38.52,86.98,94.79,0.00,0.00,1699.680013,70.55,1883.771741,85.28,46.1,95.59,3,22.97,2,88.59,1,13.12,8,86.86,67.03,8.25,97.57,75.79,82.58,6.17,78.56,20.18,87.94,40,89.04,15.6,78.04,62.5,91.60,6.1,50.06,21.3,65.90,78.98,8.19,91.22
6037241002,4065,Los Angeles,90059,Los Angeles,-118.2614031,33.925262,67.53,98.74,95-100% (highest scores),0.043,34.84,12.0964657,84.17,0.582,92.42,781.56,85.25,85.24,93.54,0.00,0.00,3257.496663,83.50,3247.400721,96.91,6.75,50.69,15.1,60.75,0.3,61.73,7,68.85,0,0.00,63.69,7.84,95.72,97.62,91.89,7.93,96.10,18.87,83.77,35.3,84.75,12.3,69.38,47.2,75.75,8,69.34,25.3,78.75,83.09,8.62,95.17
6037534102,6566,Los Angeles,90201,Bell,-118.1616452,33.9702059,67.52,98.73,95-100% (highest scores),0.046,45.04,12.02588499,79.78,0.318,78.25,513.98,50.06,91.34,97.70,37.97,70.74,4934.530029,91.30,1025.609038,59.61,14.8,76.87,13,56.14,1.05,82.47,7,68.85,0.2,8.40,67.22,8.27,97.67,54.25,62.08,5.08,54.62,23.93,96.68,54,97.53,26.9,93.68,60.6,90.15,7.2,62.26,29.2,87.84,78.71,8.16,90.97
6037536103,5447,Los Angeles,90280,South Gate,-118.1850472,33.9427497,67.44,98.71,95-100% (highest scores),0.045,40.50,12.03418998,80.26,0.170,56.22,858.07,92.42,77.46,86.82,0.00,0.00,3710.939941,86.83,982.9633037,56.81,87.9,98.87,29.5,79.81,2.125,89.85,10,84.20,7.75,85.14,70.85,8.72,98.95,52.53,59.56,5.82,71.38,18.39,82.29,42.1,90.71,25.4,92.53,32.1,54.20,12.7,91.26,20.3,61.84,74.59,7.73,85.66
6037536102,3281,Los Angeles,90280,South Gate,-118.1690175,33.9431242,67.41,98.70,95-100% (highest scores),0.045,41.08,12.03321154,80.17,0.620,93.45,894.38,95.08,70.51,79.50,0.00,0.00,5145.893392,91.78,3311.619175,97.13,58.65,97.28,85.25,96.00,4.65,95.31,10,84.20,15.75,96.33,79.46,9.78,99.94,40.75,42.61,7.39,93.11,14.54,63.72,21.4,66.69,15.8,78.50,32.9,55.70,7,60.24,22.9,71.27,66.48,6.89,75.07
6065030300,4247,Riverside ,92501,Riverside,-117.3763853,33.9798271,67.40,98.69,95-100% (highest scores),0.065,96.95,12.47661627,90.98,0.742,95.98,668.24,64.80,69.44,78.48,0.00,0.00,1862.573324,72.08,1186.647805,68.24,29.25,91.01,30.25,80.44,0.475,65.99,0,0.00,0,0.00,63.12,7.77,95.28,95.27,91.31,6.79,87.55,23.74,96.42,26.5,74.79,11.7,67.59,52.1,81.65,9.3,78.08,24.3,75.83,83.67,8.68,95.54
6077000900,5813,San Joaquin,95203,Stockton,-121.3278662,37.9577717,67.39,98.68,95-100% (highest scores),0.045,41.51,11.19814029,56.83,0.579,92.35,388.77,33.04,79.04,88.31,38.99,70.95,3586.604402,86.02,1394.73263,75.31,32.75,92.45,30.9,80.92,0.235,56.03,19,98.15,0,0.00,67.20,8.27,97.66,156.91,99.21,5.47,63.77,21.17,91.19,24.3,71.40,4.4,33.76,54.5,84.27,12.4,90.39,26.7,82.37,78.58,8.15,90.82
6029002100,3526,Kern ,93307,Bakersfield,-118.9985321,35.3604075,67.36,98.66,95-100% (highest scores),0.063,94.08,15.83431856,99.86,1.062,98.44,602.07,57.97,83.04,91.99,0.00,0.00,32.10359953,17.74,902.2936298,51.70,13,73.39,12.5,54.71,0.9,80.60,0,0.00,1,33.24,58.78,7.23,91.20,81.76,86.30,5.86,72.32,22.41,94.08,54.5,97.76,23.3,90.31,71.6,97.01,20.5,99.24,32,92.51,89.80,9.31,98.95
6037204600,4121,Los Angeles,90023,Los Angeles,-118.2158297,34.0366414,67.22,98.65,95-100% (highest scores),0.047,50.48,12.47302993,90.95,0.989,98.22,766.84,83.98,91.71,97.87,0.00,0.00,3925.529948,88.10,3291.982798,97.04,11.5,67.29,6.8,38.47,1.4,85.55,7,68.85,4.75,71.79,72.68,8.95,99.35,51.48,58.46,5.22,58.02,13.23,55.45,59.2,98.95,21.5,88.05,68.9,95.72,7,60.24,34.7,95.19,72.47,7.51,82.98
